,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
74,prerank,GO_Biological_Process_2021__positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895),0.7930325401209681,1.3247866070950858,0.01095290251916758,0.8231717859555426,1.0,16/34,10.46%,KLF5;FOSL1;SMAD3;FOXO3;SMARCA4;JUN;TNF;HIF1A;TP53;WT1;NR3C1;EGR1;FOS;SRF;GATA3;RELA
75,prerank,GO_Biological_Process_2021__negative regulation of dephosphorylation (GO:0035305),0.8431974995623297,1.3247001751922407,0.012542759407069556,0.8040453494304816,1.0,12/19,12.42%,MFHAS1;GPATCH2;PPP1R15A;URI1;ENSA;ARPP19;PPP1R8;PPP1R35;YWHAB;INPP5K;ZCCHC9;CHP1
76,prerank,GO_Biological_Process_2021__chondroitin sulfate biosynthetic process (GO:0030206),-0.6432747804184882,-1.323846456119413,0.10891089108910891,0.6307948058465592,1.0,5/21,5.48%,DCN;BGN;UGDH;CSGALNACT2;VCAN
77,prerank,KEGG_2021_Human__Adherens junction,0.7608476228099945,1.3228860398381266,0.0041025641025641026,0.8200641743474889,1.0,44/70,12.57%,IQGAP1;SMAD3;PTPRF;TJP1;WASF2;VCL;ACTB;IGF1R;ACP1;TCF7L2;CDC42;TCF7L1;PTPN1;CSNK2A1;NECTIN2;CDH1;FYN;CTNNB1;ACTN4;INSR;NECTIN1;FARP2;ACTG1;CTNNA1;BAIAP2;RAC1;PARD3;CTNND1;TCF7;YES1;WASL;CSNK2A2;NECTIN4;CREBBP;SSX2IP;PTPRJ;MET;EP300;NECTIN3;SNAI1;SMAD4;MAPK1;FER;ACTN1
78,prerank,"GO_Biological_Process_2021__mRNA splicing, via spliceosome (GO:0000398)",0.7366821918158747,1.321066876187827,0.0,0.8369681386813007,1.0,176/269,16.24%,UBL5;SCAF11;SRSF10;POLR2A;SPEN;TRA2A;SNRPF;SRRM1;SNRPE;PRPF38A;HNRNPH1;SRSF11;PCBP2;SRRM2;PAPOLA;PRPF6;SRSF9;ELAVL1;PRPF4B;DDX46;HNRNPU;DDX1;SFPQ;SRSF6;NONO;STRAP;WBP11;SRSF4;COIL;CHERP;RALY;ZCCHC8;DHX9;LSM4;PABPC1;SF3B6;SF1;CSTF1;SYF2;SRPK1;MAGOHB;RBM17;LSM6;CDC5L;DHX15;DDX39A;SF3B1;SF3B2;RNPS1;LSM2;SNRPG;SNIP1;TRA2B;CWC15;SRSF5;SNRNP70;PRPF40A;CDK13;CWC27;POLR2K;POLR2C;MAGOH;PRPF8;CRNKL1;TXNL4A;SRPK2;U2AF2;YTHDC1;ZCRB1;BUD31;UPF3B;PRCC;HNRNPH3;NUDT21;SNRNP40;XAB2;RBM14;HNRNPA0;SART3;WDR77;SNRPB;BCAS2;POLR2D;TGS1;POLR2J;RBM19;HNRNPA3;RBMX2;WBP4;PRPF19;SNRNP200;HNRNPM;DDX20;CPSF7;HNRNPA1;HNRNPR;CWC22;SNRNP35;GEMIN7;SNRPD1;RBM15;NCBP2;SF3A3;LSM7;U2SURP;DHX35;HNRNPF;SNW1;POLR2I;SYMPK;SYNCRIP;RBM4;SLU7;LSM8;PPIE;SNRNP48;PPIL1;CWF19L2;SRRT;PNN;SNRPC;CSTF3;CELF4;SMNDC1;PABPN1;DNAJC8;MFAP1;HNRNPD;SF3A1;GTF2F1;PTBP1;PCBP1;RNPC3;CWC25;POLR2L;DDX17;SNRPN;POLR2G;DDX23;USP49;SRSF1;WDR83;AQR;HNRNPUL1;DHX16;PHF5A;EFTUD2;CPSF3;GEMIN4;CPSF4;SF3B3;ZMAT2;HNRNPA2B1;GCFC2;SMU1;BUD13;ISY1;CSTF2T;PRPF4;RBM22;SART1;SRSF3;HNRNPH2;DHX8;CASC3;SRSF8;DDX39B;PPIH;METTL14;RBM6;SF3B5;SNRPA;RBM41;ALYREF;CACTIN;RBM15B
79,prerank,GO_Biological_Process_2021__regulation of nitric-oxide synthase activity (GO:0050999),0.7862140662337558,1.3208698268034922,0.013844515441959531,0.8211900126748951,1.0,19/37,16.94%,S100A1;DDAH2;TNF;CAV1;HSP90AA1;HIF1A;GCH1;DNM2;ATP2B4;NUS1;WASL;NOS1AP;CALM1;APOE;ZDHHC21;TERF2;LYPLA1;EGFR;DHFR
80,prerank,GO_Biological_Process_2021__spermatid development (GO:0007286),0.7862396362298071,1.320844796045586,0.011603375527426161,0.8024149827619709,1.0,7/35,9.36%,CIB1;IQCG;CDYL;ING2;NECTIN2;MKKS;ZMYND15
81,prerank,"GO_Biological_Process_2021__RNA splicing, via transesterification reactions (GO:0000375)",0.8166677940922747,1.3191894559307804,0.015486725663716814,0.8153941691007761,1.0,20/25,14.89%,SCAF11;SRSF10;SRRM1;PRPF6;SRSF4;KHSRP;MPHOSPH10;SF3B1;TRA2B;PRPF8;TXNL4A;SNRNP40;BCAS2;SF3A3;SLU7;SMNDC1;DDX23;WDR83;SF3B3;PRPF4
82,prerank,GO_Biological_Process_2021__gene silencing by miRNA (GO:0035195),0.7991125108109094,1.3189947298395286,0.019438444924406047,0.8008172509834325,1.0,23/31,15.44%,PUM1;CNOT7;DICER1;AGO3;PUM2;RAN;CNOT1;ZFP36;SNIP1;AGO2;TNRC6B;ADAR;ZC3H7A;TNRC6A;PRKRA;RBM4;CNOT8;WTIP;CNOT6;TARBP2;XPO5;MOV10;AGO1
83,prerank,GO_Biological_Process_2021__histone H3-K4 methylation (GO:0051568),0.802655787348962,1.318829587447615,0.017448200654307525,0.7863789788282705,1.0,15/30,13.20%,KMT2A;KMT2C;CTR9;RBBP5;ZNF335;OGT;CXXC1;KDM6A;SETD1B;DPY30;WDR5;WDR61;KMT2D;TET3;KMT2B
84,prerank,GO_Biological_Process_2021__epithelial structure maintenance (GO:0010669),0.848399825758193,1.3187186071163117,0.02733485193621868,0.772217989344291,1.0,4/16,7.39%,MUC4;RBP4;STRAP;CXADR
85,prerank,GO_Biological_Process_2021__snRNA transcription by RNA polymerase II (GO:0042795),0.7671803339676337,1.3186868326959034,0.0,0.7568315531053493,1.0,42/67,13.90%,POLR2A;RPAP2;TAF9;ELL2;TAF11;SNAPC2;TAF13;CCNK;ICE1;CDK7;POU2F1;RPRD1B;NABP2;NABP1;POLR2K;POLR2C;PHAX;RPRD2;INTS3;CCNT1;POLR2D;INTS6;POLR2J;CCNT2;SP1;RPRD1A;NCBP2;GTF2B;POLR2I;ELL;SRRT;ZNF143;INTS1;GTF2E2;GTF2F1;ZC3H8;POLR2L;POLR2G;SNAPC5;GTF2A2;INTS10;SNAPC4
86,prerank,GO_Biological_Process_2021__regulation of sodium ion transport (GO:0002028),0.7935673935599277,1.3183618924046463,0.013669821240799159,0.7469840465086025,1.0,14/36,12.01%,ATP1A1;PER1;PKP2;CNKSR3;FGF12;AHCYL1;ATP2B4;PRSS8;DLG1;WNK2;P2RX4;WNK1;YWHAH;NKAIN4
87,prerank,GO_Biological_Process_2021__RNA processing (GO:0006396),0.7409531932504424,1.3170005452934908,0.0,0.7554344525798949,1.0,106/170,15.33%,RBM39;SCAF11;ATXN1;SNRPF;SRRM1;HNRNPH1;SRSF11;PRPF6;SRSF9;PRPF4B;HNRNPU;SFPQ;DDX54;RBMS1;NONO;PPP2CA;SRSF4;DICER1;AKAP8L;XRN2;KHSRP;ZCCHC8;CDK12;LSM4;TARDBP;PPIG;WT1;LUC7L3;TCERG1;CELF1;MPHOSPH10;PPP2R1A;SRPK1;MAGOHB;LSM6;DHX15;SF3B1;SF3B2;RNPS1;SNRPG;SRSF5;NOL9;MTPAP;CPSF6;IVNS1ABP;NRDE2;MAGOH;PRPF8;SRPK2;DKC1;U2AF2;ZCRB1;HNRNPH3;NUDT21;SNRNP40;FASTKD5;HNRNPA0;SNRPB;BCAS2;PABPC4;ADAR;WBP4;DDX20;HNRNPR;SNRNP35;AURKAIP1;SNRPD1;NCBP2;SF3A3;MBNL1;BICD1;HNRNPF;THOC1;SYNCRIP;RBM4;SLU7;SNRNP48;SETX;CSTF3;RRAGC;PABPN1;KIN;HNRNPD;SF3A1;PTBP1;RNPC3;DDX17;RBPMS;SNRPN;DDX23;SRSF1;DROSHA;HNRNPUL1;DHX16;SON;DEDD2;RNGTT;SF3B3;CCAR2;HNRNPA2B1;SMU1;RP9;PRPF4;DHX8;FASTKD2;PRKACA
88,prerank,GO_Biological_Process_2021__regulation of histone H3-K4 methylation (GO:0051569),0.8473238727324272,1.3169833392344343,0.029885057471264367,0.7408938501061549,1.0,12/18,12.31%,KMT2A;CTR9;CTNNB1;DNMT1;ZNF335;KDM1A;CTCFL;BCOR;SNW1;WDR5;WDR61;SMAD4
89,prerank,GO_Biological_Process_2021__regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),-0.4989274338198254,-1.316820227479644,0.0625,0.6359468231411021,1.0,32/72,4.50%,UBB;PSME2;UBA52;PSME1;PSMB1;PSMB5;PSMB8;UBC;PSMB3;RBX1;PSMD2;HIGD1A;PSMB9;PSMA4;PSMA2;PSMD13;PSMD7;PSMC3;PSMC1;EPAS1;VEGFA;PSMB10;CA9;PSMC2;EGLN3;PSMA1;PSMA6;SIRT2;PSMD3;PSMD14;PSMC5;PSMD6
90,prerank,GO_Biological_Process_2021__negative regulation of leukocyte mediated cytotoxicity (GO:0001911),-0.6611497587856312,-1.3167512583996783,0.125,0.6203318235995232,1.0,5/15,3.53%,HLA-E;HLA-F;LGALS9;PTPRC;MICA
91,prerank,GO_Biological_Process_2021__spliceosomal complex assembly (GO:0000245),0.7797266414558317,1.315408607699276,0.012738853503184714,0.754868477374981,1.0,28/45,12.32%,SCAF11;SRSF10;SNRPE;PRPF6;SRSF9;DDX1;SRSF6;LUC7L3;CELF1;SF1;SRPK1;SF3B1;SNRPG;SRSF5;CRNKL1;TXNL4A;SRPK2;YTHDC1;PRPF19;SNRNP200;SNRPD1;LUC7L2;SF3A3;SETX;CELF4;SF3A1;DDX23;SRSF1
92,prerank,GO_Biological_Process_2021__mitotic cell cycle checkpoint signaling (GO:0007093),0.8277366505527288,1.315297713183488,0.026637069922308545,0.7427743666673711,1.0,9/22,8.38%,PLK2;PLK3;WEE1;CHMP4C;NABP2;NABP1;INTS3;PRCC;CHFR
93,prerank,"GO_Biological_Process_2021__RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.7340489970867654,1.3147064624182037,0.0,0.7398021841291719,1.0,163/246,16.24%,UBL5;SRSF10;POLR2A;SPEN;TRA2A;SNRPF;SRRM1;SNRPE;PRPF38A;HNRNPH1;SRSF11;PCBP2;SRRM2;PAPOLA;PRPF6;SRSF9;ELAVL1;PRPF4B;DDX46;HNRNPU;SFPQ;SRSF6;NONO;WBP11;SRSF4;CHERP;RALY;ZCCHC8;DHX9;LSM4;PABPC1;SF3B6;SF1;CSTF1;SYF2;MAGOHB;RBM17;LSM6;CDC5L;DHX15;DDX39A;SF3B1;SF3B2;RNPS1;LSM2;SNRPG;SNIP1;TRA2B;CWC15;SRSF5;SNRNP70;PRPF40A;CWC27;POLR2K;POLR2C;MAGOH;PRPF8;CRNKL1;TXNL4A;U2AF2;YTHDC1;ZCRB1;BUD31;UPF3B;PRCC;HNRNPH3;NUDT21;SNRNP40;XAB2;RBM14;HNRNPA0;SART3;SNRPB;BCAS2;POLR2D;POLR2J;RBM19;HNRNPA3;RBMX2;WBP4;PRPF19;SNRNP200;HNRNPM;CPSF7;HNRNPA1;HNRNPR;CWC22;SNRNP35;GEMIN7;SNRPD1;RBM15;NCBP2;SF3A3;LSM7;U2SURP;DHX35;HNRNPF;SNW1;POLR2I;SYMPK;SYNCRIP;RBM4;SLU7;LSM8;PPIE;SNRNP48;PPIL1;CWF19L2;SRRT;PNN;SNRPC;CSTF3;SMNDC1;PABPN1;DNAJC8;MFAP1;HNRNPD;SF3A1;GTF2F1;PTBP1;PCBP1;RNPC3;CWC25;POLR2L;SNRPN;POLR2G;DDX23;USP49;SRSF1;WDR83;AQR;HNRNPUL1;DHX16;PHF5A;EFTUD2;CPSF3;CPSF4;SF3B3;ZMAT2;HNRNPA2B1;GCFC2;SMU1;BUD13;ISY1;CSTF2T;PRPF4;RBM22;SART1;SRSF3;HNRNPH2;DHX8;CASC3;SRSF8;DDX39B;PPIH;METTL14;RBM6;SF3B5;SNRPA;RBM41;ALYREF;CACTIN;RBM15B
94,prerank,GO_Biological_Process_2021__regulation of transmembrane transport (GO:0034762),0.8001114438139203,1.3140501655076509,0.011815252416756176,0.7369380809559981,1.0,6/31,3.88%,ACTB;OCLN;SLC2A1;CTTNBP2NL;NEDD4L;PIM1
95,prerank,KEGG_2021_Human__Notch signaling pathway,0.7698991611546298,1.3138388478368,0.00408997955010225,0.7275273371645152,1.0,31/58,15.09%,JAG1;NOTCH3;TLE4;ATXN1;ADAM17;HDAC1;TLE3;TLE1;CTBP2;DVL2;NOTCH2;HES1;CIR1;NUMB;DVL3;NOTCH1;MAML3;CTBP1;CREBBP;SNW1;HDAC2;HEY1;PSEN1;NCSTN;EP300;DVL1;MAML2;DTX3L;HEY2;NUMBL;MAML1
96,prerank,GO_Biological_Process_2021__mRNA metabolic process (GO:0016071),0.7492367071802044,1.3133639822478247,0.004052684903748734,0.7225642174175209,1.0,53/91,14.26%,SCAF11;SNRPF;SNRPE;SRSF11;PCBP2;SRSF9;SFPQ;YTHDF2;METTL16;NONO;SRSF4;AKAP8L;AGO3;TP53;TCERG1;CELF1;ZFP36;LSM6;DHX15;SF3B2;LSM2;SNRPG;SRSF5;ZFP36L2;CPSF6;PRPF8;U2AF2;NUDT16L1;NUDT21;HNRNPA0;SNRPB;HNRNPR;AURKAIP1;DIS3L2;DCP2;NCBP2;SF3A3;CSTF3;SSB;KIN;SF3A1;PTBP1;DXO;SRSF1;HIPK3;CPSF3;SON;HSF1;HSPA1B;TBRG4;ZNF473;HNRNPA2B1;SLBP
97,prerank,GO_Biological_Process_2021__protein acetylation (GO:0006473),0.8057297018234211,1.3126012540119836,0.014038876889848811,0.723730910322253,1.0,19/30,11.97%,FOXO1;BLOC1S1;CLOCK;ING4;HAT1;ESCO1;KAT6A;NAT9;NAA15;CREBBP;SIRT1;GTF2B;KAT5;NAA35;ING5;EP300;NAA60;SPHK1;NAA16
98,prerank,GO_Biological_Process_2021__snRNA transcription (GO:0009301),0.7628643584404426,1.3124994604820708,0.0010162601626016261,0.7132769753449618,1.0,42/68,13.90%,POLR2A;RPAP2;TAF9;ELL2;TAF11;SNAPC2;TAF13;CCNK;ICE1;CDK7;POU2F1;RPRD1B;NABP2;NABP1;POLR2K;POLR2C;PHAX;RPRD2;INTS3;CCNT1;POLR2D;INTS6;POLR2J;CCNT2;SP1;RPRD1A;NCBP2;GTF2B;POLR2I;ELL;SRRT;ZNF143;INTS1;GTF2E2;GTF2F1;ZC3H8;POLR2L;POLR2G;SNAPC5;GTF2A2;INTS10;SNAPC4
99,prerank,GO_Biological_Process_2021__male gonad development (GO:0008584),0.7868393304841028,1.3124466772001737,0.007337526205450734,0.7021812386941166,1.0,14/40,9.90%,TFAP2C;SOX9;BIK;CSDE1;ING2;COL9A3;WT1;GATA6;KITLG;MEA1;WNT4;LRP2;GATA3;SIX4
100,prerank,GO_Biological_Process_2021__negative regulation of mitotic cell cycle (GO:0045930),0.7760748464853795,1.310535968469927,0.006243496357960458,0.7226994996815642,1.0,20/48,8.38%,FOXC1;PLK2;SMAD3;BTG1;WEE1;SLC9A3R1;CTNNB1;BTG2;ZFP36L1;NABP2;ZFP36L2;NABP1;RGCC;GAS1;PRCC;BMP7;BMP4;HECA;AURKAIP1;CHFR
101,prerank,GO_Biological_Process_2021__positive regulation of signaling receptor activity (GO:2000273),0.7790048764175496,1.3098421160311364,0.014767932489451477,0.7227984739315159,1.0,13/37,9.58%,ADAM17;NCOA3;HBEGF;HDAC1;NRP1;AREG;HIF1A;ARC;BUD31;FBXW7;EDN1;TGFA;HDAC2
102,prerank,GO_Biological_Process_2021__histone lysine demethylation (GO:0070076),0.8218475926536083,1.3095806116082487,0.02541436464088398,0.7159467244215284,1.0,15/21,14.18%,KDM6B;KDM5A;KDM1A;KDM2B;KDM2A;KDM3B;KDM6A;KDM4B;KDM4A;KDM5C;PHF8;KDM3A;KDM7A;KDM1B;KDM5B
103,prerank,GO_Biological_Process_2021__cell-cell junction assembly (GO:0007043),0.7654298816241973,1.309079234182153,0.005128205128205128,0.7126048216900681,1.0,21/63,6.63%,PARD6B;CDH2;PKN2;CDH6;TJP1;JUP;VCL;ACTB;CD9;CTNNB1;FSCN1;PKP2;WDR1;EPB41L3;ACTG1;CTNNA1;ZNF703;PATJ;PKP3;CTNND1;RHOC
104,prerank,GO_Biological_Process_2021__positive regulation of amyloid-beta formation (GO:1902004),0.8397871693279026,1.3080785990202655,0.032,0.7177449220432424,1.0,11/18,11.54%,CLU;EFNA1;TNF;ROCK2;SLC2A13;GSK3A;SP1;CASP3;IFNGR1;RELA;EPHA4
105,prerank,GO_Biological_Process_2021__positive regulation of amyloid precursor protein catabolic process (GO:1902993),0.8204313825986645,1.3074101139002337,0.036464088397790057,0.717612886553536,1.0,12/22,12.04%,CLU;EFNA1;TNF;ROCK2;SLC2A13;GSK3A;SP1;CASP3;IFNGR1;RELA;EPHA4;RANBP9
106,prerank,GO_Biological_Process_2021__protein dephosphorylation (GO:0006470),0.7381815618438106,1.306917398752745,0.0,0.7143957531662902,1.0,69/135,16.15%,PTPRF;DUSP16;RPAP2;SSH2;DUSP1;PTPN14;PTPRK;DUSP5;CTDNEP1;PPP2R2A;PPP3CA;PPP1CC;PPP1CB;PTPN11;CTTNBP2NL;PTPN2;PPP1R15B;PTPN1;PTPRA;PPP1R12A;PPP2CA;PTPN12;PPP1R15A;PPP2R5E;PPM1A;CTDSP2;PPP2R1A;RPRD1B;PPP2R5A;EYA3;PPP2CB;PPTC7;DUSP6;DUSP4;PPP1CA;PPP4R2;PPP2R3A;DUSP3;PPP2R5C;EYA4;PPP2R2D;DUSP2;BTRC;RPRD1A;PPP4R1;FBXW11;DUSP12;MTMR3;PTPRJ;TIMM50;PTPN18;PPP5C;ILKAP;PPP2R1B;DUSP8;CTDP1;CTDSP1;NCK1;PTEN;PPM1G;PPM1J;PTPN3;CDC14B;PTPN13;PPM1B;PGP;PTPN4;PTPRM;SBF1
107,prerank,GO_Biological_Process_2021__morphogenesis of an epithelium (GO:0002009),0.8049219402861258,1.3055731806904285,0.020342612419700215,0.725719477281825,1.0,15/29,9.49%,VCL;ACTB;LHX1;SOX9;LAMA5;KRT6A;LRP6;SLC9A3R1;ACTG1;KDF1;KDM2B;TRAF3IP1;RIPK4;ARHGAP12;TIMELESS
108,prerank,GO_Biological_Process_2021__production of small RNA involved in gene silencing by RNA (GO:0070918),0.8219729216376619,1.3055480495413088,0.048368953880764905,0.7155605957896235,1.0,15/19,16.58%,PUM1;DICER1;AGO3;PUM2;SNIP1;AGO2;TSNAX;ZC3H7A;PRKRA;TARBP2;DROSHA;TSN;AGO1;HENMT1;MRPL44
109,prerank,GO_Biological_Process_2021__production of miRNAs involved in gene silencing by miRNA (GO:0035196),0.8010207380948215,1.304838667651467,0.020496224379719527,0.7165000159974405,1.0,18/26,16.58%,SMAD3;PUM1;DICER1;AGO3;SMAD2;PUM2;SNIP1;AGO2;ADAR;ZC3H7A;PRKRA;SRRT;TARBP2;DROSHA;HNRNPA2B1;DGCR8;AGO1;MRPL44
110,prerank,GO_Biological_Process_2021__peptidyl-tyrosine dephosphorylation (GO:0035335),0.7854857836526677,1.3037259148025486,0.021739130434782608,0.7230337802506311,1.0,15/33,11.65%,PTPRF;DUSP16;DUSP1;DUSP5;PTPN11;PTPN2;PTPN1;PTPN12;DUSP6;DUSP4;DUSP3;DUSP2;PTPRJ;PTPN18;DUSP8
111,prerank,GO_Biological_Process_2021__development of primary male sexual characteristics (GO:0046546),0.7809500137422323,1.3035706789809134,0.011591148577449948,0.7155223246331869,1.0,14/40,9.90%,TFAP2C;SOX9;BIK;CSDE1;COL9A3;WT1;GATA6;KITLG;LHFPL2;MEA1;WNT4;LRP2;GATA3;SIX4
112,prerank,GO_Biological_Process_2021__photoperiodism (GO:0009648),0.8011094089101308,1.302744860677257,0.018973214285714284,0.7188654150004071,1.0,15/28,11.75%,PPP1CC;PPP1CB;PER1;FBXL12;TP53;PER2;CLOCK;PPP1CA;CRY1;FBXL3;USP2;RBM4;CRY2;MTA1;PER3
113,prerank,GO_Biological_Process_2021__negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),0.7964916787424192,1.302497829821422,0.014861995753715499,0.7133529577471347,1.0,15/32,10.39%,CNOT2;SMARCA4;CALR;HDAC1;PER1;FOXP1;CNOT1;NCOR1;CLOCK;SFRP1;CRY1;SIRT1;CRY2;PIAS2;CNOT9
114,prerank,GO_Biological_Process_2021__nuclear export (GO:0051168),0.745774693213943,1.3020859642225875,0.005045408678102927,0.7108262623826342,1.0,54/80,16.21%,ATXN1;SRRM1;CALR;SRSF11;SRSF9;CHTOP;SRSF6;ZC3H11A;SRSF4;RAN;MALT1;MAGOHB;RITA1;NUP153;DDX39A;RNPS1;NEMF;SRSF5;RAE1;MAGOH;PHAX;U2AF2;NUP62;UPF3B;THOC2;NXF1;NUP155;TPR;POM121C;THOC6;POM121;SMURF1;HNRNPA1;POLDIP3;CSE1L;NCBP2;THOC1;SLU7;NUP214;XPO7;LSG1;XPO6;XPO1;SRSF1;CHP1;RANBP3;RANBP17;XPO5;SRSF3;SARNP;CASC3;DDX39B;ALYREF;NUP188
115,prerank,"GO_Biological_Process_2021__DNA-templated transcription, elongation (GO:0006354)",0.7489191916828765,1.3015366827647656,0.010183299389002037,0.7101641738941202,1.0,40/65,12.36%,POLR2A;NELFCD;AFF4;ELOF1;CTR9;SSRP1;CDK12;CCNK;CDK7;MNAT1;ADRM1;CDK13;POLR2K;POLR2C;SUPT6H;NELFA;NELFE;CDC73;CCNT1;POLR2D;POLR2J;ELP2;CCNT2;GTF2H2;MLLT1;NCBP2;TCEA2;MLLT3;POLR2I;IWS1;ELL;SETD2;CCNH;GTF2F1;POLR2L;WDR61;SUPT5H;POLR2G;CTDP1;GTF2H1
116,prerank,KEGG_2021_Human__Proteasome,-0.5297663347394898,-1.3014562073375686,0.02702702702702703,0.6539931974766708,1.0,23/44,4.50%,PSME2;PSME1;POMP;PSMB1;PSMB5;PSMB8;PSMB3;PSMD2;PSMB9;PSMA4;PSMA2;PSMD13;PSMD7;PSMC3;PSMC1;PSMB10;PSMC2;PSMA1;PSMA6;PSMD3;PSMD14;PSMC5;PSMD6
117,prerank,GO_Biological_Process_2021__maintenance of blood-brain barrier (GO:0035633),0.7907474528587067,1.3005184168164592,0.034482758620689655,0.7178015086816879,1.0,13/30,8.62%,CLDN1;CLDN3;TJP1;VCL;ACTB;OCLN;F11R;LSR;LAMC1;SLC12A2;ACTG1;MBP;TJP2
118,prerank,GO_Biological_Process_2021__peptidyl-threonine phosphorylation (GO:0018107),0.7476939352552504,1.2997802237900187,0.012358393408856848,0.7203297706686457,1.0,32/60,14.99%,DYRK2;ROCK2;CSNK2A1;MAPK8;HIPK1;TBK1;MARK2;CDC42BPB;MAP3K12;PRKDC;DYRK1B;GSK3B;ULK1;CSNK2A2;GSK3A;WNK1;MAP2K1;ACVR1B;ROCK1;CDC42BPA;ACVR1;HIPK2;LMTK2;DYRK1A;PDPK1;TNKS;MAPK1;HIPK3;CAD;DYRK4;NLK;CSNK2B
119,prerank,GO_Biological_Process_2021__regulation of RNA splicing (GO:0043484),0.7401519153236534,1.2997204649356422,0.006085192697768763,0.7122896835824671,1.0,35/74,11.28%,SLC38A2;RBM39;PTBP2;SRSF10;POLR2A;RPS26;HNRNPH1;AHNAK;ZNF326;RBM38;KHDRBS1;ZPR1;METTL16;CELF1;QKI;SF1;SRPK1;TRA2B;SNRNP70;PTBP3;SRPK2;U2AF2;YTHDC1;HNRNPH3;CLK1;CLK3;TMBIM6;ESRP1;CWC22;MBNL1;HNRNPF;AKAP17A;SETX;DYRK1A;PTBP1
120,prerank,GO_Biological_Process_2021__negative regulation of protein dephosphorylation (GO:0035308),0.8095892375305151,1.2992393066048922,0.03269447576099211,0.7114195968645017,1.0,12/21,11.71%,YWHAE;MFHAS1;BOD1;PPP1R15A;ENSA;ARPP19;PPP1R8;YWHAB;GSK3B;CRY2;TIPRL;BOD1L1
121,prerank,GO_Biological_Process_2021__negative regulation of insulin secretion (GO:0046676),0.82956141135244,1.2984141903439448,0.04927884615384615,0.7156934817494729,1.0,6/15,11.19%,MIDN;PIM3;SFRP1;INHBB;IRS1;PSMD9
122,prerank,GO_Biological_Process_2021__histone lysine methylation (GO:0034968),0.7872525975179084,1.2979614662890309,0.023681377825618945,0.7139456813363896,1.0,16/33,14.27%,KMT2A;RBBP5;SMYD2;CXXC1;KDM6A;DOT1L;EHMT2;SETD1B;SETD6;SUV39H2;DPY30;WDR5;SETDB1;KMT2D;KMT2B;EZH2
123,prerank,GO_Biological_Process_2021__cellular response to organonitrogen compound (GO:0071417),0.7346816126926382,1.2978367592949926,0.0020242914979757085,0.7075153531690722,1.0,36/99,10.46%,CAPN2;HSP90B1;JUP;ACTB;SOX9;DIAPH1;CDH1;EZR;CTNNB1;IPO5;WT1;SH3BP4;EGR1;ZFP36L1;CTNNA1;RAPGEF2;LAMTOR2;AHR;SFRP1;SESN2;LAMTOR5;LAMTOR4;AKAP9;SLIT2;GOLPH3;CIB2;CPEB4;INPP5K;P2RX4;RAPGEF3;LARP1;RAP1B;RAP1A;RRAGC;MTOR;RELA
124,prerank,GO_Biological_Process_2021__regulation of cell cycle process (GO:0010564),0.7319395399467085,1.297511988561664,0.004020100502512563,0.7043386042848528,1.0,69/104,22.44%,HMGA2;PLK2;PLK3;SOX9;PIN1;CDC42;RAB11A;YTHDF2;CAV2;CSNK2A1;AHCTF1;CTNNB1;ATF5;BCL2L1;KIF13A;RPRD1B;MAD1L1;RCC1;PRPF40A;CDK13;SFRP1;CALM3;CDKN2B;GIT1;BIRC6;CETN2;TXLNG;DBF4;APC;CSNK2A2;SH3GLB1;SND1;OBSL1;RAB11FIP4;CALM1;KLHL21;CCP110;SETD2;PRC1;KIF20B;PIK3C3;E4F1;DYNC1H1;TTL;KLHL9;ECT2;KNSTRN;AURKB;DCUN1D3;NUMA1;FBXO5;CEP85;NUDT16;DAPK3;MKI67;RMI2;CEP250;MARK4;MAP9;CCDC8;CHEK1;ZFYVE26;PKMYT1;RACGAP1;L3MBTL1;NEK2;DBF4B;MYO19;PIK3R4
125,prerank,GO_Biological_Process_2021__regulation of signal transduction by p53 class mediator (GO:1901796),0.7293156940016786,1.297234020148354,0.0,0.7007472944419391,1.0,90/153,15.87%,RPL5;RPL37;DYRK2;TAF7;TP53BP2;MEAF6;MDM4;PLK3;CHD3;BRD7;HDAC1;RPL11;CHD4;PIN1;TAF9;ING2;NOC2L;TAF11;CSNK2A1;JMY;SSRP1;PAK1IP1;RBBP4;TAF13;TP53;NOP2;RICTOR;PRKAG2;RAD1;KMT5A;HIPK1;RPA1;TAF10;PPP1R13L;PHF20;TAF4B;NBN;HUS1;PRKAG1;PRKAA2;PRKAA1;PIP4K2A;MAPKAPK5;KAT6A;CCNG1;SMYD2;PRKAB1;BARD1;PPP2R5C;CSNK2A2;USP2;RPA3;KAT5;EHMT2;HDAC2;EHMT1;RPL23;CDK2;PPP1R13B;MTOR;PRR5;ING5;TAF3;TAF4;HIPK2;RBBP7;PDPK1;EP300;TPX2;TAF12;MDM2;RFFL;WRN;SGK1;RNF34;MAPK14;RPA2;RBBP8;USP7;RFC3;RAD50;ZNF385A;TOP3A;RPF2;RFC5;CSNK2B;RHNO1;TAF2;HEXIM1;AURKB
