,mean_expression
RP11-399E6.4,0.0
EDN2,0.018852306423183203
HIVEP3,0.06603608822937652
GUCA2B,0.00014670177084374558
GUCA2A,0.0004150845927709822
FOXJ3,0.08322502661058538
RP11-223A3.1,0.0
RIMKLA,0.003770404235357717
RP11-157D18.2,0.0
ZMYND12,0.0024829360409506945
PPCS,0.2100331987428247
CCDC30,0.020544279618759716
RP11-163G10.2,0.0001196131176617432
RP11-163G10.4,0.0
PPIH,0.13365457727171343
RP5-994D16.3,0.0016297993199977064
YBX1,2.343327271203557
CLDN19,0.0012779061191693134
P3H1,0.1215892713126863
C1orf50,0.01491892248329875
RP5-994D16.12,0.0
RP5-994D16.11,0.0028980689896932537
SVBP,0.1608252123148708
ERMAP,0.012987042484694284
RP11-342M1.3,0.003408313637333282
ZNF691,0.012576671792213933
RP11-342M1.7,0.000834559123288762
RP11-342M1.6,0.0008035957871335075
SLC2A1,0.21992796972970746
SLC2A1-AS1,0.005330029336371391
FAM183A,0.007227301756406563
EBNA1BP2,0.38129603728343275
CFAP57,0.0008200894499921383
TMEM125,0.03472721633384081
C1orf210,0.01841609887152335
TIE1,0.006547376993595845
RP1-92O14.3,0.008201387166895974
CDC20,0.03612289078705667
ELOVL1,0.13737759135560165
MED8,0.17552231525823034
RP1-92O14.6,0.0
SZT2,0.02575081209195386
SZT2-AS1,0.0
HYI,0.10490604495870416
HYI-AS1,0.00015747256163634905
PTPRF,0.14422398904544612
KDM4A,0.030497654226267098
KDM4A-AS1,0.004758246223708718
ST3GAL3,0.013369409617589256
RP11-184I16.4,0.0002455718664042137
ARTN,0.001946480154935837
RP11-7O11.3,0.0004990454377012145
IPO13,0.016208305903585022
DPH2,0.07733401934938564
ATP6V0B,0.9037942449489031
B4GALT2,0.04798458494107237
CCDC24,0.014035444063075426
SLC6A9,0.012396758717653649
RP5-1198O20.4,0.008449547506484436
RP5-1198O20.5,0.00019585818394981052
KRT8P47,0.0
KLF17,0.0008291938993278728
RP11-570P14.1,0.008414736454012443
RP5-891H21.5,0.0006036235198709205
DMAP1,0.09375601748248343
ERI3,0.171205652632773
RNF220,0.13224724800168888
TMEM53,0.02224235506467289
C1orf228,0.011079021395035535
RNU5F-1,0.0016451523665117222
RNU5D-1,0.0021691780933178573
KIF2C,0.009441511218955112
RP11-269F19.2,0.001405646367310597
RPS8,3.267870035230237
SNORD46,0.0
SNORD38A,0.0
RPS15AP11,0.037468913998962336
BEST4,0.010434323784668138
PLK3,0.24514537698192057
TCTEX1D4,0.0
BTBD19,0.009137186055372728
PTCH2,0.004843111473121169
RP5-882O7.1,0.0023495462014398913
EIF2B3,0.044345284932262086
RNA5SP47,0.0005279536578039661
RP5-882O7.4,0.00014261776831134471
MRPS17P1,0.0017476886034061521
HECTD3,0.029979906331427393
UROD,0.1534247220687083
ZSWIM5,0.0006774645213064264
OSTCP5,0.0
LINC01144,0.0003911665871348426
HPDL,0.004530558975202131
MUTYH,0.021343473845871555
TOE1,0.04113507470361289
TESK2,0.010400431735150173
RP11-291L19.1,0.0
CCDC163P,0.006297563815056552
MMACHC,0.0009893891605908282
PRDX1,1.2357036804012154
HMGB1P48,0.0
AKR1A1,0.3296533621029546
NASP,0.3324221175148812
CCDC17,0.005357469947017288
GPBP1L1,0.13390068820914372
RPS15AP10,0.021090363171260708
RP11-767N6.2,0.0012925022622813755
TMEM69,0.04757358808554326
IPP,0.020687503743166556
RP11-767N6.7,0.0005245969037059047
RP11-630I5.1,0.0003792421284184557
MAST2,0.027859961273725656
TMA16P2,0.0
PIK3R3,0.02179206541705728
RP4-533D7.4,0.0007824664929709539
RP4-533D7.5,0.00022109023001375607
TSPAN1,0.04310958045041805
POMGNT1,0.08728740894278465
LURAP1,0.0021443515661923505
RAD54L,0.0024784831869258703
LRRC41,0.1640601404456902
UQCRH,1.2989772182024166
NSUN4,0.024956755468924167
RP4-603I14.3,0.0003787797249967812
FAAH,0.020089710828801247
FAAHP1,0.0028348723913495036
DMBX1,0.00022260320866237659
KNCN,0.0
MKNK1,0.09673160031554616
MOB3C,0.01632189753425664
ATPAF1,0.06699022191236272
TEX38,0.0
EFCAB14,0.11896899989485943
CYP4B1,0.010069696566157743
CYP4X1,0.0027938121797459405
CYP4Z1,0.0
RP11-184J23.2,0.00016197052634734402
CYP4A22-AS1,0.001278884397696543
LINC00853,0.0017391636316023812
PDZK1IP1,0.08354073103317398
TAL1,0.0002592195075394754
STIL,0.005199315223420957
CMPK1,0.2611288843749473
LINC01389,0.00041175254049466366
FOXE3,0.0012203648108818571
FOXD2-AS1,0.002053268487675363
FOXD2,0.00018158675132083494
TRABD2B,0.004192121550674822
SKINT1L,0.0
RP5-1024N4.4,0.0003182619370195324
SPATA6,0.01676315680409084
AGBL4,0.0015817993961111797
BEND5,0.019609642128348183
RP11-141A19.1,0.0
ELAVL4,0.0004785494508303739
RP11-567C20.2,0.0003956350380194632
RP11-183G22.1,0.006060709046272507
HMGB1P45,0.0
DMRTA2,0.0016856195383136094
FAF1,0.06763594688059693
CDKN2C,0.05699987824409306
CFL1P2,0.00028288836662697413
LINC01562,0.0011956781429929638
RNF11,0.24187006293476332
RP11-296A18.5,0.004230803547145262
RP11-296A18.6,0.0
TTC39A,0.005852542573864605
TTC39A-AS1,0.01123512266059289
EPS15,0.09091133266573805
RP11-275F13.3,0.0014023345946916918
RP11-253A20.1,0.00041123930203321293
RP11-191G24.1,0.0035688410935952155
OSBPL9,0.09720467501848792
GAPDHP51,0.00013478197841559238
NRDC,0.17352234483126536
RP4-657D16.3,0.004666938882306985
RP4-657D16.6,0.0004376771976600686
RAB3B,0.014448013763943595
RNA5SP48,0.0
RP11-91A18.1,0.001796655645299474
TXNDC12,0.2940939927502248
KTI12,0.11242945316742614
RP11-91A18.4,0.0
BTF3L4,0.2744263569440217
ZFYVE9,0.024517631681717313
RN7SL788P,0.0
RP4-800M22.1,0.0
PDCL3P6,0.0009743610653594571
DNAJC19P7,0.0
ANAPC10P1,0.0009569347395015494
CC2D1B,0.02271685400453153
RP11-155O18.6,0.00014414404537009954
PLA2G12AP1,0.0009777331282026756
ORC1,0.004747618485772128
PRPF38A,0.1583709133761316
ZCCHC11,0.15596985431478627
RP11-25O10.2,0.00042130566792370443
EEF1GP7,0.0003318649397241988
GPX7,0.1404054394957548
FAM159A,0.01014262718313264
COA7,0.046080587769143457
NDUFS5P3,0.0002130911144824308
ZYG11B,0.04083061049575623
RPS13P2,0.043011582269800064
ZYG11A,0.002088405920357739
ECHDC2,0.08741245950942837
RP4-631H13.6,0.0003287172147137411
SCP2,0.39589291154778056
RP4-631H13.5,0.0
RP11-334A14.2,0.0030183954518694465
PODN,0.041715794701260106
SLC1A7,0.0
RP11-334A14.8,0.00038638746910196265
CPT2,0.03068626867753088
RP5-1024G6.2,0.002575171660497544
C1orf123,0.12899654389107912
RP5-1024G6.7,0.003988064937685475
MAGOH,0.5531513031214516
RP5-1024G6.5,0.0029830064127335945
LRP8,0.02148225084438428
RP4-784A16.2,0.0
RP4-784A16.3,0.0
RP4-784A16.5,0.0009972098116841919
RP11-117D22.2,0.004607128104115125
SLC25A3P1,0.013929382905371388
GLIS1,0.00365587284248669
NDC1,0.019544894032623727
YIPF1,0.056174346030195534
DIO1,0.0
HSPB11,0.18097825552960262
LRRC42,0.09224661869552297
HNRNPA3P12,0.0
LDLRAD1,0.0014623017886659167
TMEM59,0.9534276415446843
RP4-758J24.6,0.006656534151765819
TCEANC2,0.008241874567858984
RP4-758J24.4,0.0
RP11-446E24.4,0.0
RP11-446E24.3,0.0
CYB5RL,0.0070175946634335774
MRPL37,0.20612540873126467
SSBP3,0.10247424772159043
SSBP3-AS1,0.000776888553294748
RP5-866L20.1,0.0
HNRNPA1P63,0.0001324311140264992
ACOT11,0.004296512891482235
FAM151A,0.0
MROH7,0.00016197052634734402
TTC4,0.01552946601730833
PARS2,0.009207760547919105
TTC22,0.0060660328738145666
LEXM,0.0009989157450403993
DHCR24,0.07524144781841675
RP11-67L3.5,0.0
RP11-67L3.4,0.0008672298620230154
TMEM61,0.002950369455099156
BSND,0.0004981052838163625
PCSK9,0.0020481894727537764
USP24,0.03337612254790499
RP11-101C11.1,0.0
RN7SKP291,0.00016656949353364723
RP11-90C4.1,0.0
RP11-504A18.1,0.005800471828818275
RP4-710M16.2,0.0005194245358709432
PLPP3,0.13285054900595958
RPL21P23,0.012700499354194534
RPL23AP85,0.00016396276963842555
RP11-377K22.2,0.0
PRKAA2,0.01801299687693815
C1orf168,0.0005690592374896087
C8A,0.00039951813336900363
C8B,0.0
DAB1,0.008076767525184662
RPS20P5,0.0
HNRNPA1P6,0.0009839410623316237
RPS26P15,0.007009141429166243
OMA1,0.01904815121295026
RN7SL713P,0.00013694029244211225
TACSTD2,0.6282064840723226
RP4-592A1.2,0.00014443094300821155
MYSM1,0.06396202013108784
RP11-63G10.4,0.0015569669289559448
JUN,1.138004191534208
LINC01135,0.0002372675496384935
RP11-63G10.3,0.00016405702374437634
RP4-794H19.1,0.0027336440028634065
LINC01358,0.007538033054448066
PHBP3,0.0006436914008475557
HSD52,0.000993780400533138
RP11-467C18.1,0.0002879878800240564
FGGY,0.01921076209815963
HOOK1,0.048210592681247603
CYP2J2,0.003747374768762285
C1orf87,0.00025258615500997036
RP11-776H12.1,0.0008892649646483871
NFIA,0.05375936235604325
NFIA-AS2,0.0
RP4-802A10.1,0.0
TM2D1,0.1920033509213115
RP11-430G17.3,0.00680314119981095
PATJ,0.03660644727812141
LAMTOR5P1,0.0
RN7SL180P,0.0010862982783541141
PIGPP2,0.00012724617280427246
L1TD1,0.007268748435943808
KANK4,0.002434086272803409
USP1,0.22814468939140564
DOCK7,0.0669814364221465
RP5-849H19.3,0.0
RP5-849H19.2,0.000941651836012093
RP11-230B22.1,0.0
ATG4C,0.01332417036272707
RP11-335E6.2,0.0
LINC00466,0.00015002585559177863
FOXD3-AS1,0.0014929194567567532
FOXD3,0.0
ALG6,0.017260931103115038
ITGB3BP,0.052654137333852324
EFCAB7,0.011578281044041596
DLEU2L,0.005527830604013688
PGM1,0.12299786388823822
RN7SL130P,0.0014157260791286585
ROR1,0.03071787949679142
RP4-597J3.1,0.0
ROR1-AS1,0.014264537212843778
UBE2U,0.0013197277146966687
CACHD1,0.01643705399514049
RAVER2,0.00947353784480169
JAK1,0.5713156149181776
LINC01359,0.0015016849054400507
RP4-535B20.4,0.0003759693246569284
RP4-535B20.1,0.0002790124098358607
RP4-535B20.2,0.001186024013275789
MRPS21P1,0.0
AK4,0.14192289412222336
RP4-700A9.1,0.0
DNAJC6,0.0063989790489525555
LEPROT,0.29908784100450997
LEPR,0.008719219405173081
RP4-630A11.3,0.003619095425006846
PDE4B,0.14115019478454657
SGIP1,0.021613698538033153
RP4-598P13.1,0.0003802226383875798
TCTEX1D1,0.0003703922105099732
INSL5,0.0
WDR78,0.00594523762739381
RP11-342H21.2,0.00014080093190512808
MIER1,0.27141831557361945
SLC35D1,0.021520736079100804
C1orf141,0.0012718766471980975
RP4-547N15.3,0.00038827046931577637
IL23R,0.0011793505338865225
RNU4ATAC4P,0.00040369171757658525
IL12RB2,0.008123738667262166
SERBP1,0.986760224211516
RN7SL392P,0.00032594112274085606
HNRNPCP9,0.0
GADD45A,1.10042869896201
GNG12,0.15071329577689627
GNG12-AS1,0.005841574099721629
DIRAS3,0.05683314173355793
WLS,0.06458744112315035
CTBP2P8,0.00048320707090039475
RPS7P4,0.005353443491543307
TCEB1P18,0.0
DEPDC1,0.0088770769598195
RP4-694A7.2,0.0
DEPDC1-AS1,0.0010135873149322466
RP3-380B4.1,0.0
LRRC7,0.008357917156131866
PIN1P1,0.00026302576240186496
RP11-181B18.1,0.0005012495903350011
LRRC40,0.04343377090967377
RN7SL242P,0.0007778256599061963
SRSF11,0.5689288508046585
RP4-677H15.4,0.0
ANKRD13C,0.03493266321872041
HHLA3,0.023691326678069887
RP11-180O5.2,0.0
CTH,0.020552939620925637
Metazoa-SRP.6,0.0
RP11-42O15.3,0.00019436160835916143
RP11-99H8.1,0.0
PTGER3,0.061528552716136706
RP3-333A15.1,0.00980708002687891
RP3-333A15.2,0.00017245865289108859
ZRANB2-AS1,0.00031037205223284636
ZRANB2,0.25862254817486036
ZRANB2-AS2,0.0027154515051610183
RP11-115M14.1,0.0010039477225168901
NEGR1,0.010311017653034375
RP11-82L20.1,0.0
GDI2P2,0.00011600580442945615
RPL31P12,0.0028339780178283304
RNU6-1246P,0.0
RP4-660H19.1,0.001205493057831996
RP11-25L19.1,0.0007008110679328231
LINC01360,0.0002095808406899481
LRRIQ3,0.0029854545043282023
FPGT,0.0077766198221632795
FPGT-TNNI3K,0.0006500272336714668
TNNI3K,0.0003022035068798452
ERICH3,0.00037632908364086854
RP11-17E13.2,0.0001196131176617432
CRYZ,0.024663678082201587
TYW3,0.14417269214798636
SLC44A5,0.0010205426154134979
RNU6-503P,0.0
RP4-595K12.1,0.0012818844475269934
RP4-595K12.2,0.0
ACADM,0.07632198186324221
RP4-682C21.2,0.0
RABGGTB,0.16699806740383405
MSH4,0.00039608866862572944
RP11-550H2.1,0.0
RP11-550H2.2,0.0007362305794556657
ST6GALNAC3,0.0026745010896641916
TPI1P1,0.001496920418587697
ST6GALNAC5,0.015704496112407856
RP4-564M11.2,0.0
PIGK,0.041260575928320414
RP4-706A16.3,0.0017941467458668424
RP11-363H12.1,0.004952649148027829
AK5,0.017312416990764436
ZZZ3,0.09107280033499017
RN7SL370P,0.00027680936670304763
USP33,0.06975023791317664
FAM73A,0.07381979217301124
RP11-181C21.4,0.0003413416005360342
NSRP1P1,0.019135636513392753
NEXN-AS1,0.012880893469352762
NEXN,0.07792888055394306
FUBP1,0.1706582446574366
DNAJB4,0.10012691654794292
GIPC2,0.00281711661724094
RP11-386I14.4,0.0399637811487699
RP11-386I14.3,0.0006367688237615659
PTGFR,0.002437021259263277
IFI44L,0.21978086390014187
IFI44,0.22859580511729466
RP4-641G12.3,0.002237663128800316
RP4-641G12.4,0.0017610596492285179
ADGRL4,0.002347310328669295
RP4-726F1.1,0.000510828620769609
ADH5P2,0.00016092321718589879
HMGB1P18,0.0
RP11-339D23.1,0.0
RP11-115A15.2,0.0
RP5-887A10.1,0.007519943263941108
MTND2P30,0.0
RPL7P10,0.0023185514964474767
RP3-445O10.1,0.0020431798393872997
ADGRL2,0.023687171996611012
RP5-837I24.4,0.0
RP5-837I24.5,0.003090904370704758
ST13P20,0.0006075991304723438
LINC01361,0.0001275628351237718
RP11-475O6.1,0.0019732618075650092
RP5-836J3.1,0.0011182913545040576
TTLL7,0.026321581119633286
TTLL7-IT1,0.0010471218732169638
RP11-486G15.2,0.010562387855729327
PRKACB,0.06814015411804117
RP11-82H13.2,0.0005741523717359666
SAMD13,0.002055010036407509
DNASE2B,0.0003788721109948545
RPF1,0.24672037242851405
GNG5,1.077519135142961
SPATA1,0.008848689809665801
CTBS,0.08931541439480765
LINC01555,0.0001430204619141034
SSX2IP,0.0341006473209403
LPAR3,0.009969219786808542
MCOLN2,0.024212495205578166
WDR63,0.0019535565823901083
MCOLN3,0.01492408504764367
RP11-33E12.2,0.001211512470680348
SYDE2,0.02270097412149078
C1orf52,0.2578024869566915
BCL10,0.15627428278588784
RP11-131L23.1,0.01290540440732612
DDAH1,0.052059150190868035
Y-RNA.27,0.0
RP11-131L23.2,0.0002543704140963693
RP4-621F18.2,0.030523847026517444
RP11-290M5.4,0.0005219054279944161
CYR61,0.6082183784923916
RP11-290M5.2,0.001016123299274605
ZNHIT6,0.073969223812029
COL24A1,0.002679378864249736
RP4-682E18.1,0.0
ODF2L,0.246594225180816
CLCA2,0.00045776984923093835
CLCA4,0.0005968386928561806
RP4-651E10.4,0.00016945649172625917
CLCA3P,0.0032727318970053564
RP4-612B15.3,0.011707054588405147
SH3GLB1,0.5087300289292354
RP4-612B15.2,0.013243084268787278
SEP15,0.7535118077777091
HS2ST1,0.07143829200003249
RP4-604K5.3,0.0
RP5-1052I5.2,0.0
RP11-384B12.2,0.0
RP11-384B12.3,0.0008666050164321675
LINC01140,0.0024657286282252374
LMO4,0.4801279296910694
RP11-60A14.1,0.0008482992006647943
RP5-1027O11.1,0.0
RN7SL583P,0.0005900564317883468
PKN2-AS1,0.0
RPL36AP10,0.0
PKN2,0.1785560040366015
RNU6-125P,0.0
TCEB1P19,0.006672385484069419
GTF2B,0.24073086089765913
KYAT3,0.04951444623573654
RBMXL1,0.07545473994819085
GBP3,0.09294260487559025
GBP1,0.21337059218312096
PTGES3P1,0.0012204770032917893
GBP2,0.28501202424717115
GBP7,0.0005304485564141771
GBP4,0.10123824346780477
GBP5,0.0798747755867657
GBP6,0.0018770597049618124
GBP1P1,0.032241982386036684
LRRC8B,0.040864361687711966
FLJ27354,0.012209808187522432
RP11-413E1.4,0.0
LRRC8C,0.0698072569903138
RP11-413E1.2,0.00035658479337197577
RP5-943J3.1,0.0
RP5-943J3.2,0.01954533788290814
LRRC8D,0.03521460876399681
RP11-302M6.5,0.0
GEMIN8P4,0.00016656949353364723
ZNF326,0.26536703719604443
BARHL2,0.0
RP4-665J23.1,0.046027291806018
RP4-665J23.2,0.0003514127830759676
RP4-665J23.4,0.0
PHKA1P1,0.0
ZNF644,0.2338177054615681
RPL5P6,0.0
HFM1,0.002377638214186925
CDC7,0.007620303080745986
HSP90B3P,0.0
TGFBR3,0.04347999936549626
RN7SL653P,0.0009455584825413116
BRDT,0.0015996839664685165
EPHX4,0.02201239167979444
SETSIP,0.0
BTBD8,0.004944837429344885
ACTBP12,0.0
GLMN,0.05447126634422016
RPAP2,0.10897173531799703
RN7SL824P,0.0
GFI1,0.031880386395762586
EVI5,0.12600582458652498
RP4-593M8.1,0.00021668393803968544
HMGB3P9,0.0003059238302796681
RP11-330C7.3,0.006422582106720728
RP11-330C7.4,0.0
RPL5,2.6366392887294405
FAM69A,0.011861459813747737
SNORA66,0.0
RP11-386I23.1,0.004981870399452207
RN7SL692P,0.0009374035319976863
RN7SKP123,0.00030905586925213525
MTF2,0.19633490679968554
TMED5,0.24912508282364573
CCDC18,0.04469413661763655
RP4-612C19.1,0.0009584600633057505
RP4-612C19.2,0.0
CCDC18-AS1,0.06245443337305009
RP4-717I23.2,0.0004100348646471367
DR1,0.24291330328199828
FNBP1L,0.08946405174244391
BCAR3,0.09855713087065895
RP5-1033H22.2,0.0008731796957391536
RP11-488P3.1,0.0002283502585122707
RP4-561L24.3,0.002876392781282528
DNTTIP2,0.5769242168195909
GCLM,0.2832314472598761
CHCHD2P5,0.0006952234699114145
MTND4P11,0.0003161924019569458
MTCO3P21,0.0
RP5-837O21.2,0.0002111407376271443
ABCA4,0.003001673804078205
ARHGAP29,0.3555967882572605
RN7SL440P,0.0
RP11-148B18.1,0.013411087332520008
GAPDHP29,0.00024790807000657695
RP11-148B18.4,0.0008401071359155426
RP11-366L18.1,0.0005666604576813514
ABCD3,0.08077395089128549
F3,0.1117702078141624
RP11-86H7.6,0.0008644360786797253
LINC01057,0.01260381927307419
SLC44A3,0.019175309752279115
CNN3,0.49028100760365434
RP4-639F20.1,0.009528806284011725
ALG14,0.05886447342360028
RP11-313A24.1,0.00014037423586648427
TMEM56,0.009749996791190286
TMEM56-RWDD3,0.0008351338216227519
RP11-57H12.2,0.0
RP11-57H12.3,0.0001330974475260949
RWDD3,0.0037501289119911555
RP11-286B14.1,0.0
RP11-286B14.2,0.0
UBE2WP1,0.0
EEF1A1P11,0.0019735272288822488
RPL7P9,0.08623266867260729
PTBP2,0.0706468654421377
DPYD,0.01676822188486323
DPYD-AS1,0.0002575591583557492
DPYD-IT1,0.0
SEC63P1,0.0013076893351580275
RPL26P9,0.0
MIR137HG,0.0
RP11-296E3.2,0.0008713170160469067
SNX7,0.0727366478143299
PLPPR5,0.0
RP11-234N17.1,0.013104227148538214
PLPPR4,0.0017579989869937907
RP11-413P11.1,0.0
PALMD,0.019135561458445683
HMGB3P10,0.00017992011310147846
FRRS1,0.006730165504565977
AGL,0.012392689116763894
RP5-884G6.2,0.003545787300414261
SLC35A3,0.07637476547383301
MFSD14A,0.16535018506540394
SASS6,0.027059137605880183
TRMT13,0.053489397311465015
LRRC39,0.00043912612048261734
DBT,0.028842190064085494
RPL23AP90,0.0004614393294268286
BRI3P1,0.0
RTCA-AS1,0.0012735446736810384
RTCA,0.09561028876504325
CDC14A,0.0409121287319867
BCAS2P2,0.0004921097708224386
GPR88,0.0004539040685585797
RP11-84O12.2,0.00017000909347897753
RP11-84O12.3,0.0007448441949631435
VCAM1,0.13722844054738403
EXTL2,0.04677445421088677
RP4-549L20.3,0.020798934703881836
SLC30A7,0.07585374827362164
DPH5,0.05012862617512483
RP11-421L21.2,0.003926459524356846
RP11-421L21.3,0.015034799588380998
RP4-575N6.4,0.007086579336320636
S1PR1,0.021823414957093997
RP4-575N6.5,0.0
RP4-575N6.2,0.02760422410620052
PPIAP7,0.0
RP11-411H5.1,0.00034321918261549745
RPSAP19,0.012738134340444168
OLFM3,0.0003611768178063933
RP11-202K23.1,0.0
COL11A1,0.12618184513468583
RP11-153F1.1,0.0
RNPC3,0.05831828444074809
AMY2B,0.003953396040712507
AMY2A,0.00023697486163760072
RP11-364B6.2,0.0005715015600124943
FTLP17,0.0
RP11-90H3.2,0.0001917329521599095
RP11-90H3.1,0.005666838966132092
RP5-947P14.1,0.0006744434571537758
PRMT6,0.03300114623134794
NTNG1,0.01691094573239387
RP11-270C12.3,0.015541851518838667
VAV3,0.05051447672430469
VAV3-AS1,0.0012365448257491253
RP11-356N1.2,0.0013686830982558447
SLC25A24,0.11281941045778877
RP11-483I13.5,0.0
RP11-483I13.6,0.0005365765836575407
SLC25A24P1,0.0
FAM102B,0.017520036987821074
HENMT1,0.030028395896229212
PRPF38B,0.5240519542936274
FNDC7,0.004341208595170131
STXBP3,0.09057614406694336
AKNAD1,0.0056083117557907455
RP11-475E11.9,0.0009195247495430576
GPSM2,0.02625927614101085
CLCC1,0.030346348334678735
WDR47,0.030624203202165284
RP5-1065J22.2,0.0008372347993382656
RP11-20O24.4,0.01843963658112196
RP11-20O24.1,0.006651426252485004
TAF13,0.18293877302388556
RP5-1065J22.8,0.016719126955726117
TMEM167B,0.18398952369945612
RP5-1065J22.4,0.0001812875780565272
C1orf194,0.006562736058479193
KIAA1324,0.010790043727085459
SARS,0.3825539290316209
CELSR2,0.038300092339995505
PSRC1,0.003981993779658266
MYBPHL,0.0002034482250610532
SORT1,0.057360221519016014
PSMA5,0.3125451178991514
SYPL2,0.0014166402267629763
ATXN7L2,0.02695826685649587
CYB561D1,0.019977096402515975
AMIGO1,0.0018755868448993632
GPR61,0.0008428968239629119
GNAI3,0.39632562083947687
RP5-1160K1.3,0.0
GNAT2,0.0
AMPD2,0.0486330634654294
RPL7P8,0.007651513219422915
GSTM4,0.05098077139707789
GSTM2,0.010906314217620857
GSTM1,0.0020214811480746687
AC000032.2,0.00045914144069100223
GSTM5,0.005143481538902523
GSTM3,0.15070356829874806
EPS8L3,0.0
RP11-195M16.1,0.00011868381327081413
RP11-195M16.3,0.0
CSF1,0.05982903424711382
AHCYL1,0.20267506351420966
STRIP1,0.06814061539000914
RP4-773N10.4,0.005634856844116244
ALX3,0.002306664758101584
UBL4B,0.001062438966510153
SLC6A17,0.0006793962182722786
KCNC4-AS1,0.0009454726309649452
KCNC4,0.013980255786591402
RP5-1003J2.4,0.0006662835365980257
SNORA25,0.0
RP5-1074L1.1,0.00040996835591661755
RBM15,0.05425007474390443
LAMTOR5-AS1,0.009303224000316407
SLC16A4,0.042512115021697494
RP5-1074L1.4,0.0014259513015504282
LAMTOR5,0.8167375302493929
PROK1,0.00047780017945795453
CYMP,0.0015942967934330068
KCNA2,0.0
RP11-284N8.3,0.006725644175771344
KCNA3,0.010493308024325526
NRBF2P3,0.0003032856154445153
CD53,0.25317158911745025
RP11-96K19.4,0.0015025945617981899
RP11-96K19.2,0.00466681809901797
LRIF1,0.06396527786754244
RP11-96K19.5,0.0034565902195130157
DRAM2,0.1614396604537629
CEPT1,0.0376706849781294
RP5-1180E21.4,0.0
RP5-1180E21.5,0.006747431958114103
DENND2D,0.028698784085451845
CHI3L2,0.017612452172915127
CHIA,0.0
PIFO,0.013370077836739708
PGCP1,0.0002035855084600164
OVGP1,0.010507629611625775
RP11-552M11.8,0.006245018452818616
RP11-552M11.4,0.0016104684704027659
WDR77,0.0358395439032942
ATP5F1,0.5088415301970146
C1orf162,0.04942722584247944
TMIGD3,0.0014668695135555089
ADORA3,0.0010291574127905534
RAP1A,0.3437940473029364
LINC01160,0.0002034653752145384
KRT18P57,0.0007745917886493774
RNU6-151P,0.00019673534557686107
FAM212B,0.008240396479138235
FAM212B-AS1,0.0016574991338136195
DDX20,0.07446667663888601
KCND3,0.007241339842125558
