Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	phosphatidylserine flippase activity (GO:0140346)	4/5	2.942325e-02	6.556389e-01	0	0	9.501013e+00	3.350029e+01	ATP8A1;ATP8B1;ATP11C;ATP11A
GO_Molecular_Function_2021	RNA-DNA hybrid ribonuclease activity (GO:0004523)	4/5	2.942325e-02	6.556389e-01	0	0	9.501013e+00	3.350029e+01	RNASEH1;RNASEH2A;EXO1;APEX1
GO_Molecular_Function_2021	sulfuric ester hydrolase activity (GO:0008484)	9/17	3.731466e-02	8.160855e-01	0	0	2.673087e+00	8.790095e+00	GALNS;ARSA;STS;ARSJ;ARSK;ARSH;IDS;ARSD;SULF2
GO_Molecular_Function_2021	DNA secondary structure binding (GO:0000217)	15/33	3.941216e-02	8.462865e-01	0	0	1.980664e+00	6.404836e+00	BLM;MEF2C;HMGB2;HMGA1;HMGA2;XPC;NR0B1;RAD51AP1;NEIL3;RAD51C;MSH2;HAND2;ERCC5;MAPT;MEN1
GO_Molecular_Function_2021	kinase binding (GO:0019900)	154/461	4.206828e-02	8.517230e-01	0	0	1.195864e+00	3.789049e+00	ERRFI1;WWC1;NR3C1;GOLGA2;PPP1CC;TCL1B;ZFP36;CCND3;RPS19;CHEK2;CDK5RAP1;WWC3;FBXO5;PDE8A;TRIM22;CDK5RAP2;IFNAR2;PDGFRB;RPS7;AP1B1;UNC5C;VRK1;MAPK8IP2;PRKAB1;CDC25A;TUBA4A;TOM1L2;STX1B;MSH2;DGKQ;JTB;TRIM14;SIK1;TRIB3;CARD16;EPHA1;SHC2;CTBP2;SHC1;AGAP2;BCL10;IQGAP1;ZBTB4;PRDX3;FAM83H;CCNB1;RACGAP1;PLCG2;RAB11FIP2;FAM83C;CNTLN;TRAP1;FZD5;CD160;GADD45A;CAV2;NEK6;RCC2;CAV1;MSN;NBEAL2;CDC6;PTK2;SNAP91;ZC3HC1;CYLD;TPX2;PTPRC;DLG2;NR4A3;NBEA;DLG3;MAP3K13;LAT;ACVRL1;CDKN1A;TRADD;ITGB2;PRKAG1;PTPN22;KIF11;PTPRK;FOXM1;RND2;LYST;BICD1;PKD1;CKS1B;RND1;IKBKB;CASP9;GHR;GYS1;SPRED1;KIF13B;RAC2;CASP1;JAK2;PARP1;FCRL3;PGAM1;IRAK3;DNM1;CIT;DNAJC3;ACTA2;CCNA2;FGR;KAT2B;SIKE1;CEACAM1;MAPRE3;MAPT;ARHGEF7;MAPRE1;MYH6;LRRC14;PPP1R15A;CEBPA;SP100;DCTN2;MVP;WAS;HTT;KCNA5;NOD2;PTN;DBF4B;ADCY6;EGFR;PRAM1;AURKB;AURKA;CAMK2N1;SV2A;RPS3;UBQLN1;FLNA;RBBP6;CDKN2B;SLC12A4;NPM1;CDKN2C;GSN;CDKN2A;STAT3;TPRKB;SKI;APC;FAS;STUB1;PFKM;BCAR1;TRIM34
GO_Molecular_Function_2021	cAMP response element binding (GO:0035497)	6/10	4.471283e-02	8.517230e-01	0	0	3.563323e+00	1.107301e+01	JUN;NR4A3;CREB3L1;CREB3L2;HMGA2;ATF7
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	6/10	4.471283e-02	8.517230e-01	0	0	3.563323e+00	1.107301e+01	HEXIM2;KAT2B;CDKN1A;CDKN2B;CDKN2C;CDKN2A
GO_Molecular_Function_2021	prostaglandin receptor activity (GO:0004955)	6/10	4.471283e-02	8.517230e-01	0	0	3.563323e+00	1.107301e+01	PTGFR;PTGIR;PTGER2;PTGER3;PPARG;PTGDR
GO_Molecular_Function_2021	ribonuclease P RNA binding (GO:0033204)	6/10	4.471283e-02	8.517230e-01	0	0	3.563323e+00	1.107301e+01	POP5;POP7;RPP30;RPP40;RPP21;RPP38
GO_Molecular_Function_2021	endoribonuclease activity, producing 5'-phosphomonoesters (GO:0016891)	13/28	4.471366e-02	8.517230e-01	0	0	2.059634e+00	6.400263e+00	POP5;POP7;RNASEH2A;RPP30;ELAC2;RPP40;NUDT16L1;MRPL44;RNASEH1;EXO1;APEX1;RPP21;RPP38
GO_Molecular_Function_2021	lipoprotein particle receptor binding (GO:0070325)	13/28	4.471366e-02	8.517230e-01	0	0	2.059634e+00	6.400263e+00	LRPAP1;LRP1;APOA1;CLU;APOA5;DKK1;DNAJA1;RELN;SNX17;APBB1;APOB;APBB3;PICALM
GO_Molecular_Function_2021	purinergic nucleotide receptor activity (GO:0001614)	8/15	4.669081e-02	8.752674e-01	0	0	2.715251e+00	8.320093e+00	P2RY12;P2RX7;P2RY13;GPR34;P2RY14;PTAFR;GPR171;P2RY1
GO_Molecular_Function_2021	gamma-tubulin binding (GO:0043015)	11/23	5.025034e-02	8.947139e-01	0	0	2.178187e+00	6.514387e+00	RACGAP1;TUBGCP2;BLOC1S2;TUBGCP5;TUBGCP6;TUBGCP3;ARHGEF7;NDRG1;GIT1;CDK5RAP2;RAB11FIP5
GO_Molecular_Function_2021	aryl hydrocarbon receptor binding (GO:0017162)	5/8	5.517598e-02	8.947139e-01	0	0	3.958861e+00	1.146972e+01	NCOA1;ARNT2;NCOA2;TBP;ARNTL
GO_Molecular_Function_2021	ether hydrolase activity (GO:0016803)	5/8	5.517598e-02	8.947139e-01	0	0	3.958861e+00	1.146972e+01	TMEM86A;TMEM86B;EPHX2;EPHX1;LTA4H
GO_Molecular_Function_2021	histone kinase activity (GO:0035173)	5/8	5.517598e-02	8.947139e-01	0	0	3.958861e+00	1.146972e+01	PRKAA1;CDK2;CDK1;AURKB;AURKA
GO_Molecular_Function_2021	interleukin-17 receptor activity (GO:0030368)	5/8	5.517598e-02	8.947139e-01	0	0	3.958861e+00	1.146972e+01	IL17RE;IL6ST;IL17RC;IL17RB;IL17RA
GO_Molecular_Function_2021	NMDA glutamate receptor activity (GO:0004972)	5/8	5.517598e-02	8.947139e-01	0	0	3.958861e+00	1.146972e+01	GRIN2A;GRIN3B;GRIN3A;PTK2B;GRIN1
GO_Molecular_Function_2021	phosphatidylcholine transporter activity (GO:0008525)	9/18	5.543609e-02	8.947139e-01	0	0	2.375908e+00	6.872372e+00	ABCA1;ABCB1;ATP8B1;ABCB4;PITPNM2;ATP10B;ABCA7;ATP10A;PITPNC1
GO_Molecular_Function_2021	transmembrane receptor protein kinase activity (GO:0019199)	24/60	5.553804e-02	8.947139e-01	0	0	1.584914e+00	4.581491e+00	ACVRL1;EPHB6;PDGFRB;PDGFRA;CSF1R;NTRK2;FLT1;EPHA10;EPHA8;FLT4;INSR;MST1R;ACVR1B;EGFR;TGFBR2;AXL;KIT;KDR;ROR1;TEK;EPHA1;BMPR1B;EPHA3;EPHA2
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase activity (GO:0004714)	24/60	5.553804e-02	8.947139e-01	0	0	1.584914e+00	4.581491e+00	EPHB6;PDGFRB;NRP1;PDGFRA;CSF1R;NTRK2;NRP2;FLT1;EPHA10;EPHA8;FLT4;INSR;CRIM1;MST1R;EGFR;EFEMP1;AXL;KIT;KDR;ROR1;TEK;EPHA1;EPHA3;EPHA2
GO_Molecular_Function_2021	alkali metal ion binding (GO:0031420)	7/13	5.868153e-02	8.947139e-01	0	0	2.771548e+00	7.859084e+00	SLC34A2;ATP4A;PDXK;KCNJ11;TDG;CAPN3;ATP1A1
GO_Molecular_Function_2021	protein heterodimerization activity (GO:0046982)	66/188	5.997701e-02	8.947139e-01	0	0	1.287397e+00	3.622470e+00	TOP2A;YWHAE;BHLHE41;AHR;SMC3;PHB2;IKBKB;TRMT112;RCC1;IKBKG;BOK;MEF2A;ABCG5;MEF2C;ZHX2;ZHX3;CHUK;RALGAPA2;METTL3;TPM1;ALG2;CYBB;IRAK3;ADRA2C;SDCBP2;ZHX1;RRAGA;TUBB2B;TLR6;PAFAH1B3;TLR4;GTF2A2;EPAS1;PDGFB;SUPT4H1;NOLC1;ADRB1;PHB;ATP1A1;ADD1;AURKA;SDCBP;FXR2;IRAK2;KATNA1;NAE1;GPHA2;MCL1;AOC3;ARNT2;GABBR2;FZD4;GADD45A;KCNB1;LSM5;NR4A2;NR4A1;LSM6;VAPB;BHLHE40;BCL2;UBA2;TCF3;BCL2L2;RAN;TAF1
GO_Molecular_Function_2021	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity (GO:0017083)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	FUT6;FUT7;FUT9;FUT3
GO_Molecular_Function_2021	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	ST6GALNAC3;ST6GALNAC4;ST6GALNAC5;ST6GALNAC6
GO_Molecular_Function_2021	cyclic nucleotide-dependent protein kinase activity (GO:0004690)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	PRKAA1;PRKAG1;PRKX;PRKG1
GO_Molecular_Function_2021	epinephrine binding (GO:0051379)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	RNLS;ADRA2C;ADRA2B;DRD4
GO_Molecular_Function_2021	histone serine kinase activity (GO:0035174)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	PRKAA1;VRK1;AURKB;AURKA
GO_Molecular_Function_2021	leukemia inhibitory factor receptor activity (GO:0004923)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	IL6ST;OSMR;PRLR;IL13RA1
GO_Molecular_Function_2021	MHC class I receptor activity (GO:0032393)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	CD160;KLRF1;LILRB1;MR1
GO_Molecular_Function_2021	oncostatin-M receptor activity (GO:0004924)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	IL6ST;OSMR;PRLR;IL13RA1
GO_Molecular_Function_2021	peroxisome targeting sequence binding (GO:0000268)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	PEX7;PEX5L;CAT;PEX5
GO_Molecular_Function_2021	phosphatidylethanolamine flippase activity (GO:0090555)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	ABCB1;ABCB4;ATP11C;ATP11A
GO_Molecular_Function_2021	pre-miRNA binding (GO:0070883)	4/6	6.761928e-02	8.947139e-01	0	0	4.750169e+00	1.279630e+01	PRKRA;XPO5;RAN;TARBP2
GO_Molecular_Function_2021	protein homodimerization activity (GO:0042803)	206/636	6.776028e-02	8.947139e-01	0	0	1.142165e+00	3.074457e+00	PANK1;CISD2;NUDT5;PHB2;CHEK2;PDK2;TRIM22;CUBN;GBP5;STARD3;DNTTIP1;SETMAR;MTUS2;RRAGA;TRIM14;TARS2;KIF20B;VPS25;MTMR1;SHMT2;PDGFB;XPA;ZBTB4;FXR2;S100A16;RAB11FIP2;ATG7;S100A11;ST3GAL2;RAB11FIP4;LHPP;S100A10;CADM3;FZD4;GADD45A;NR0B1;SNF8;NR0B2;WDR54;TOP2A;ACHE;BHLHE41;IDE;SPPL3;EEA1;IKBKB;ATIC;GLIPR2;MUC13;IKBKG;APPL2;ZHX2;TPI1;ZHX3;CACYBP;COMMD1;NUDT16L1;CEACAM1;CEACAM5;DPYD;KIT;DSCAML1;PAFAH1B3;MGLL;TIMM9;ODC1;TIMM10;CST7;MTHFD1L;FLNA;NPM1;CARD8;CARD9;STAT3;LILRB1;TARBP2;TFAP4;PRKRA;IL17D;MAD2L1;CSF1;CIB2;CPOX;AHR;GIMAP7;YARS2;PYCARD;STK10;HPGDS;BANF1;MTPAP;PSPH;MAP3K5;RAG1;SH3GLB1;PDGFRA;DGAT2;ZBTB38;TPM1;SDCBP2;MID1;FOXP2;MID2;TPST2;ERN1;TPST1;OXA1L;MSH2;ERP29;S100A6;SNRPC;CSF1R;BLM;TSG101;ADRB2;CORO1A;FBLN5;IRAK2;NACC2;TPPP;SRGAP2;MCL1;RBPMS;CAV2;ZBTB16;EPHX2;HPS4;SYT6;VIL1;GRHPR;NR4A3;TP53I3;BHLHE40;BCL2;CRYL1;TCF3;MAP3K13;BCL2L2;BMPR1A;ABCD2;LDB1;CALCOCO2;FLT4;LRRK2;PLEK;DPY30;ECE1;PKD2;SYNE1;GHR;AOX1;MFSD1;HIF1AN;LRRFIP1;DNM1L;ABCD1;BOK;PDCD6IP;CHUK;DARS2;IRAK3;ADRA2C;SUPV3L1;ALDH1A3;PEX7;SFPQ;HAND2;MYOD1;CAT;PECAM1;XCL1;MYH9;PRTFDC1;CEBPA;GTF2A2;CAMK2D;PDXK;VPS4B;PON1;NOD1;MFF;ADD1;CLCN1;LRP6;SRM;NFS1;TDG;GBP2;GBP4;GBP3;NTRK2;NLGN4X;BNIP3;NAGA;PML;TBX18;GSTZ1;XPNPEP1;VAPB;STUB1;TRIM37;ERCC5;GALM;SSBP1;MMACHC;TRIM34
GO_Molecular_Function_2021	protein serine/threonine kinase activity (GO:0004674)	115/344	6.884486e-02	8.947139e-01	0	0	1.195893e+00	3.200089e+00	TP53RK;NRK;TESK1;MYLK3;MYLK;RPS6KA3;NRBP2;STK10;CHEK2;RPS6KA2;AKT3;CHEK1;NEK2;PIM3;MAP3K6;MAP3K7;MAP3K5;CDKL2;PRKCH;CDKL5;CSNK2A1;DAPK1;DAPK2;CASK;DYRK1B;VRK1;ERN1;TSSK6;PRKD2;SIK1;MAPKAPK5;PRKD1;TNIK;TSSK4;CDKL1;NLK;KALRN;TTBK2;STK33;GRK5;IRAK2;MARK2;MARK1;PLK3;PLK2;NEK6;CDC7;CLK4;CLK1;CDK8;CDK7;MAP3K15;CDK5;CDK4;CDK2;CDK1;BMPR1B;MAP3K13;BMPR1A;ACVRL1;DYRK4;SMG1;DYRK3;MAST4;LRRK2;MAST2;MAST1;IKBKB;HTATIP2;MAP4K1;MAP4K2;RIPK3;CHUK;IRAK3;MASTL;CIT;TGFBR2;GAK;LATS2;FAM20C;FAM20A;CAMK2D;PRKAA1;TAF1L;TTK;ACVR1B;EGFR;AURKB;AURKA;MAPK9;MAPK8;RPS6KC1;MKNK1;PTK2B;MAP4K5;PAK3;MAPK6;BRD4;MAPK3;CSNK1A1;CDC42BPG;LIMK2;HIPK1;CDC42BPA;HIPK3;HIPK2;MAPK10;MAPK11;SNRK;TAOK3;STK17B;TAOK2;RPS6KB2;PKN1;TAF1
GO_Molecular_Function_2021	1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)	8/16	6.969829e-02	8.947139e-01	0	0	2.375676e+00	6.327801e+00	SOCS2;SOCS3;CISH;PIK3R3;PIK3R1;SOCS6;PIK3R6;PIK3R5
GO_Molecular_Function_2021	CARD domain binding (GO:0050700)	8/16	6.969829e-02	8.947139e-01	0	0	2.375676e+00	6.327801e+00	CARD8;CARD9;CASP1;NOD1;BCL10;NOD2;CARD16;CARD11
GO_Molecular_Function_2021	DNA binding, bending (GO:0008301)	8/16	6.969829e-02	8.947139e-01	0	0	2.375676e+00	6.327801e+00	FOXD4;TOP2A;FOXC1;SAP30L;FOXI1;HMGB2;HMGA2;TFAM
GO_Molecular_Function_2021	hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)	8/16	6.969829e-02	8.947139e-01	0	0	2.375676e+00	6.327801e+00	SMUG1;BST1;NEIL3;NEIL2;NTHL1;TDG;RPS3;NEIL1
GO_Molecular_Function_2021	potassium ion antiporter activity (GO:0022821)	8/16	6.969829e-02	8.947139e-01	0	0	2.375676e+00	6.327801e+00	SLC9A3;SLC24A4;SLC9A4;SLC24A3;SLC9A6;SLC9A8;SLC9A9;SLC9A1
GO_Molecular_Function_2021	histone methyltransferase binding (GO:1990226)	6/11	7.416274e-02	9.029505e-01	0	0	2.850456e+00	7.415442e+00	NOP56;PRDM4;CBX3;CBX1;LCOR;PRDM12
GO_Molecular_Function_2021	nuclear export signal receptor activity (GO:0005049)	6/11	7.416274e-02	9.029505e-01	0	0	2.850456e+00	7.415442e+00	XPO1;CSE1L;XPO6;RANBP17;XPO5;RAN
GO_Molecular_Function_2021	potassium:proton antiporter activity (GO:0015386)	6/11	7.416274e-02	9.029505e-01	0	0	2.850456e+00	7.415442e+00	SLC9A3;SLC9A4;SLC9A6;SLC9A8;SLC9A9;SLC9A1
GO_Molecular_Function_2021	retinoid X receptor binding (GO:0046965)	6/11	7.416274e-02	9.029505e-01	0	0	2.850456e+00	7.415442e+00	NR4A2;VDR;NSD1;HMGA1;PPARG;TACC1
GO_Molecular_Function_2021	ribonuclease P activity (GO:0004526)	6/11	7.416274e-02	9.029505e-01	0	0	2.850456e+00	7.415442e+00	POP5;POP7;RPP30;RPP40;RPP21;RPP38
GO_Molecular_Function_2021	transcription coregulator binding (GO:0001221)	21/53	7.704224e-02	9.076625e-01	0	0	1.559802e+00	3.998399e+00	SUZ12;UBE2I;CTBP2;RPL23;NEK6;ZBTB16;LMO2;RORA;AHR;NR1D1;CIT;PER2;PER3;CNOT2;SIX3;LCOR;HDGF;ZBTB7A;TEAD2;PPARD;EZH2
GO_Molecular_Function_2021	snoRNA binding (GO:0030515)	13/30	7.758044e-02	9.076625e-01	0	0	1.817065e+00	4.645218e+00	NOP56;UTP6;IMP3;XRCC5;HEATR1;IMP4;NUDT5;NUDT16L1;RRP9;BYSL;DHX37;TSR1;NOP10
GO_Molecular_Function_2021	phosphatidic acid binding (GO:0070300)	9/19	7.839253e-02	9.076625e-01	0	0	2.138165e+00	5.443826e+00	GSDMD;SMPD3;JPH2;SESTD1;PACSIN2;COMMD1;RAPGEF6;PITPNC1;MARK1
GO_Molecular_Function_2021	phosphatidylinositol 3-kinase regulator activity (GO:0035014)	9/19	7.839253e-02	9.076625e-01	0	0	2.138165e+00	5.443826e+00	SOCS2;SOCS3;CISH;AGAP2;PIK3R3;PIK3R1;SOCS6;PIK3R6;PIK3R5
GO_Molecular_Function_2021	single-stranded DNA helicase activity (GO:0017116)	9/19	7.839253e-02	9.076625e-01	0	0	2.138165e+00	5.443826e+00	RFC5;PIF1;RFC4;RAD51;MCM7;DHX9;RFC2;DNA2;MCM2
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	41/114	8.543197e-02	9.795646e-01	0	0	1.335562e+00	3.285529e+00	SPTBN4;VCP;CSRNP2;MTMR3;STX17;FLT4;MAST2;MVP;IQGAP1;PIK3R1;EGFR;CDH5;LGALS3;PPP3R1;SPRED1;CHCHD3;SIRPA;NEK2;SHOC2;KCNN4;CD33;MAP3K5;JAK1;MAPK3;ANAPC7;FCRL6;PVRIG;FCRL3;SIGLEC10;ITGA1;STAT3;NFATC2;PTK2;PPP1R3F;SH3RF2;CEACAM1;DLG3;CRY2;CRY1;TERF2IP;ANAPC5
GO_Molecular_Function_2021	MAP kinase activity (GO:0004707)	7/14	8.810767e-02	9.856721e-01	0	0	2.375443e+00	5.770417e+00	MAPK10;MAPK11;MAPK9;MAPK8;NLK;MAPK6;MAPK3
GO_Molecular_Function_2021	tRNA-specific ribonuclease activity (GO:0004549)	7/14	8.810767e-02	9.856721e-01	0	0	2.375443e+00	5.770417e+00	POP5;POP7;ELAC2;RPP30;RPP40;RPP21;RPP38
GO_Molecular_Function_2021	NF-kappaB binding (GO:0051059)	11/25	9.076442e-02	9.856721e-01	0	0	1.866752e+00	4.479249e+00	HDAC2;NPM1;HDAC1;CDKN2A;RNF25;CPNE1;TP53BP2;BCL10;HIF1AN;COMMD7;MTDH
GO_Molecular_Function_2021	ATP binding (GO:0005524)	93/278	9.181226e-02	9.856721e-01	0	0	1.196407e+00	2.857030e+00	ACVRL1;NDUFA13;ABCD2;DYRK3;NVL;MAST2;MAST1;OLA1;PRKAG1;IDE;YARS2;PPIP5K1;CLP1;AKT3;MYO18A;MAP3K6;MTPAP;ATP7A;ABCD1;PDK2;MAP3K5;MAP4K1;MAP4K2;ABCG5;CDKL5;DAPK1;DAPK2;CAD;TAP2;DARS2;IRAK3;RUNX3;SYN2;CLPX;NME1;ERN1;LATS2;SARS2;MSH2;BTK;LANCL2;TSSK6;MYH9;SIK1;TSSK4;PI4K2A;PIF1;BLM;PXK;PDXK;ABCB1;MVK;DHX9;DDX25;ATP10D;AGAP2;TWF1;ATP1A3;ATP1A1;NLK;ACVR1B;MTHFD1L;MKNK1;TDG;P2RY1;MAP4K5;ABCF2;MARK2;MARK1;ABCA1;ABCA2;EIF2B2;HSPA1L;MLKL;KCNJ11;INSR;NEK6;CDC42BPG;SMARCA5;MTHFS;CDC42BPA;GCK;P2RX7;SNRK;RAD51;STK17B;UBA2;TRIP13;BMPR1B;ABCE1;PFKM;MYO1F;BMPR1A
GO_Molecular_Function_2021	actin binding (GO:0003779)	61/177	9.320277e-02	9.856721e-01	0	0	1.250883e+00	2.968318e+00	AVIL;LRRK2;LMOD3;SYNE2;SYNE1;EPS8;ALKBH4;PHACTR1;MYOZ1;SYNPO;CCR5;TMSB10;TMOD1;TPM1;SHROOM2;COBL;VASH1;MTSS1;CEACAM1;KCNMA1;TNNT3;FSCN1;MYH9;FSCN2;TLN2;MAPT;PFN1;VCL;DBN1;MACF1;SPTBN4;SPTBN5;PLEKHH2;SYNPO2;TWF1;NOD2;MEFV;CORO1A;ADD1;NCALD;PRICKLE4;LIMA1;SCIN;CALD1;EPS8L1;EPS8L2;FLNB;PDLIM5;GSN;MICAL3;KLHL1;MICAL2;PARVA;SSH3;MYO19;PTK2;MLPH;PARVG;GIPC1;CDK5R2;MYO1F
GO_Molecular_Function_2021	clathrin heavy chain binding (GO:0032050)	5/9	9.440928e-02	9.856721e-01	0	0	2.968935e+00	7.007030e+00	LRP1;GPR107;LDLR;SNAP91;PICALM
GO_Molecular_Function_2021	glucocorticoid receptor binding (GO:0035259)	5/9	9.440928e-02	9.856721e-01	0	0	2.968935e+00	7.007030e+00	NR4A2;NR4A1;STAT5B;NR4A3;TACC1
GO_Molecular_Function_2021	guanylate kinase activity (GO:0004385)	5/9	9.440928e-02	9.856721e-01	0	0	2.968935e+00	7.007030e+00	MPP1;DLG2;CASK;CARD11;TJP2
GO_Molecular_Function_2021	tumor necrosis factor-activated receptor activity (GO:0005031)	5/9	9.440928e-02	9.856721e-01	0	0	2.968935e+00	7.007030e+00	FAS;TNFRSF14;TNFRSF11A;TNFRSF1B;EDA2R
GO_Molecular_Function_2021	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	65/190	9.685578e-02	9.856721e-01	0	0	1.236984e+00	2.887780e+00	SMARCB1;SPI1;KDM1A;LDB1;BHLHE41;CHD4;LDB2;HEY2;CPNE1;ANKRD2;BBS7;HIF1AN;PITX1;DACT1;MEF2A;NCOA1;NCOA2;MKKS;TBP;BUD31;LMO2;FOS;PROX1;COMMD7;PIAS2;RBL2;BBS10;MDFIC;TAL1;MYOD1;CRY1;NCOA7;PPARG;PPARA;FBP1;PPARD;HDAC2;SMARCD3;DHX9;HDAC1;NR1I2;BCL10;MTDH;ARNTL;TP53BP2;MTA3;SMARCE1;ARNT2;EGR2;JUN;NPM1;PRRX1;CDKN2A;RNF25;STAT3;NFATC1;NR0B1;HIPK2;DNAJA1;MAD2L2;BHLHE40;TACC1;TCF3;TRIM32;TAF1
GO_Molecular_Function_2021	calcium-release channel activity (GO:0015278)	8/17	9.848374e-02	9.856721e-01	0	0	2.111562e+00	4.894312e+00	RASA3;FKBP1B;ITPR1;ITPR2;ITPR3;PKD2;RYR3;TPCN1
GO_Molecular_Function_2021	ephrin receptor activity (GO:0005003)	8/17	9.848374e-02	9.856721e-01	0	0	2.111562e+00	4.894312e+00	EPHB6;EFNB3;EPHA10;EPHA8;EPHA1;EFNA4;EPHA3;EPHA2
GO_Molecular_Function_2021	ionotropic glutamate receptor activity (GO:0004970)	8/17	9.848374e-02	9.856721e-01	0	0	2.111562e+00	4.894312e+00	GRIN2A;GRIN3B;GRIN3A;GRIK5;GRIK3;GRIK4;PTK2B;GRIN1
GO_Molecular_Function_2021	nucleobase-containing compound kinase activity (GO:0019205)	8/17	9.848374e-02	9.856721e-01	0	0	2.111562e+00	4.894312e+00	DTYMK;NME6;CLP1;NME2;CMPK1;AK3;NME4;NME1
GO_Molecular_Function_2021	transmembrane-ephrin receptor activity (GO:0005005)	8/17	9.848374e-02	9.856721e-01	0	0	2.111562e+00	4.894312e+00	EPHB6;EFNB3;EPHA10;EPHA8;EPHA1;EFNA4;EPHA3;EPHA2
GO_Molecular_Function_2021	microtubule plus-end binding (GO:0051010)	9/20	1.062984e-01	9.875855e-01	0	0	1.943648e+00	4.356698e+00	CLIP1;DST;APC;STIM1;CLIP4;KIF2C;MAPRE3;MAPRE1;TTBK2
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	106/322	1.086707e-01	9.875855e-01	0	0	1.167933e+00	2.592148e+00	RPL34;BZW1;RPL6;GOLGA2;PCMT1;CDH5;CDH2;RUVBL1;KDR;TBC1D10A;TMPO;CAST;SH3GLB1;SWAP70;TMOD3;GAPVD1;FSCN1;RPL24;PFN1;TLN1;VCL;EPHA2;MACF1;NOTCH3;TXNDC9;PDXDC1;TWF1;ARHGAP18;IQGAP1;ZC3HAV1;EVPL;NDRG1;CNN3;CNN2;CCNB2;LARP1;BAG3;CALD1;PCBP1;COBLL1;PACSIN2;PROM1;S100A11;MARK2;SPTBN2;PARVA;PRDX6;EHD1;RPS26;PTPRB;EHD4;GIPC1;PI4KA;DCHS1;DHX29;PICALM;YWHAE;DOCK9;ARHGAP1;OLA1;CLINT1;RPL7A;ATIC;PPP1R13L;TNKS1BP1;LRRFIP1;LYPLA2;ANXA1;TBC1D2;CTTN;CDH11;CDC42EP1;PLIN3;CDH13;MYH9;MAPRE1;DBN1;CDH18;PLEC;AHNAK;ASAP1;EGFR;ADD1;PSMB6;LIMA1;EPCAM;CTNNA1;FLNA;EPS8L1;FLNB;EPS8L2;CCT8;CTNNA2;RPL15;RPS2;PDLIM5;NOP56;RANBP1;RPL23A;PPP1CA;APC;VAPB;GLOD4;ESYT2;RAN;TJP2
GO_Molecular_Function_2021	2 iron, 2 sulfur cluster binding (GO:0051537)	6/12	1.121586e-01	9.875855e-01	0	0	2.375211e+00	5.196585e+00	ISCA2;ISCA1;AOX1;CISD2;SDHB;ISCU
GO_Molecular_Function_2021	death receptor activity (GO:0005035)	6/12	1.121586e-01	9.875855e-01	0	0	2.375211e+00	5.196585e+00	FAS;TNFRSF10A;TNFRSF14;TNFRSF11A;TNFRSF1B;EDA2R
GO_Molecular_Function_2021	dynactin binding (GO:0034452)	6/12	1.121586e-01	9.875855e-01	0	0	2.375211e+00	5.196585e+00	SPTBN5;HTT;HOOK3;MAPT;BICD1;BICD2
GO_Molecular_Function_2021	mechanosensitive ion channel activity (GO:0008381)	6/12	1.121586e-01	9.875855e-01	0	0	2.375211e+00	5.196585e+00	TMC1;TMEM63A;TMC8;TMC7;TMC5;TMC4
GO_Molecular_Function_2021	sodium:proton antiporter activity (GO:0015385)	6/12	1.121586e-01	9.875855e-01	0	0	2.375211e+00	5.196585e+00	SLC9A3;SLC9A4;SLC9A6;SLC9A8;SLC9A9;SLC9A1
GO_Molecular_Function_2021	low-density lipoprotein particle receptor binding (GO:0050750)	10/23	1.122311e-01	9.875855e-01	0	0	1.827411e+00	3.996904e+00	DNAJA1;LRPAP1;SNX17;APBB1;APOB;APOA5;CLU;DKK1;APBB3;PICALM
GO_Molecular_Function_2021	pre-mRNA binding (GO:0036002)	12/29	1.201818e-01	9.875855e-01	0	0	1.677008e+00	3.553159e+00	HNRNPL;RBM4;ZRSR2;CELF2;TRA2B;CELF3;CELF5;RNPC3;HNRNPA1;SNRPC;SLU7;TARBP2
